task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,format_used,format_ok,format_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
django__django-15819,0,Qwen/Qwen2.5-Coder-7B-Instruct,6ddb38aac76f8cb7080192911b6e81638c92fb921762e33123f6603be57b87af,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.85036039352417,0.5074412822723389,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,3,0,1,2026-02-17T08:20:04.706795,42
django__django-15851,0,Qwen/Qwen2.5-Coder-7B-Instruct,03b61f96110cc94751e3050ff81524749b941fc79ce3a2c79ca0139f487a4128,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.298391342163086,0.48882174491882324,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,1,1,2026-02-17T08:20:08.854835,42
django__django-15902,0,Qwen/Qwen2.5-Coder-7B-Instruct,355955b4ad6e2b76c9ca6763a1393511afe8d6315b9f93a35cfd35a163102212,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.3744912147521973,0.5925569534301758,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,3,0,1,2026-02-17T08:20:11.873948,42
django__django-15996,0,Qwen/Qwen2.5-Coder-7B-Instruct,09a3d132ee088e5634640d4b377243ab36525fb93cc3a074179b1527d356f86b,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.8231754302978516,0.5111665725708008,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,4,0,1,2026-02-17T08:20:15.168891,42
django__django-16041,0,Qwen/Qwen2.5-Coder-7B-Instruct,7a3f3272ed9cca954b23a6df937090b93b36d989572d87f4755797345a266a80,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.633575201034546,0.641535758972168,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,2,1,1,2026-02-17T08:20:19.275926,42
django__django-16046,0,Qwen/Qwen2.5-Coder-7B-Instruct,64e3bd382364628b9af00cbd50118c03f2109108ecb591be06fb65f86d73ff79,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.6369237899780273,0.561131477355957,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,1,1,2026-02-17T08:20:23.233641,42
django__django-16139,0,Qwen/Qwen2.5-Coder-7B-Instruct,80100a6d8443a3ddd8a9bc54668eb1476ff64a6f8b6c909c031d35a4a3e33824,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.6372015476226807,1.0628654956817627,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,1,1,2026-02-17T08:20:27.007563,42
django__django-16229,0,Qwen/Qwen2.5-Coder-7B-Instruct,1a0c71d2ef6ab5a7bfe9eacf74023548f9e8ff75872874f3315787617c526e2b,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_path_missing,1,2.9477078914642334,0.5392718315124512,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,10,0,2,2026-02-17T08:20:31.292299,42
django__django-16255,0,Qwen/Qwen2.5-Coder-7B-Instruct,395ad724778ac6cce6bbf8f472eea097085df59cbb321fe3577d07bf632c6248,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.7684588432312012,0.5690813064575195,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,1,1,2026-02-17T08:20:37.677935,42
django__django-16379,0,Qwen/Qwen2.5-Coder-7B-Instruct,fd72e92edc7b367ffb74c1f738f253be3c5c76848e2fe975b898ef403a2398f7,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_hunk_failed,1,1.781688928604126,0.5118892192840576,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,1,1,2026-02-17T08:20:41.764342,42
django__django-16400,0,Qwen/Qwen2.5-Coder-7B-Instruct,74169354bb9c1ca5d9e27defe9696624e500186d3553bb0b4750b9c55d919548,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,4.3857738971710205,0.5793585777282715,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,7,1,2,2026-02-17T08:20:45.819812,42
django__django-16408,0,Qwen/Qwen2.5-Coder-7B-Instruct,b69a68d3b13dbc652ecc05912783ae70ce9f270046d0cb2d0e9293a5f1fcf1c8,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.9357998371124268,0.5439503192901611,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,5,0,1,2026-02-17T08:20:55.128386,42
django__django-16527,0,Qwen/Qwen2.5-Coder-7B-Instruct,f5e1e7fd68740463b1477e7c589e565273fea6ea0d1e953ae1f773208f418487,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.4111895561218262,0.5127675533294678,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,1,1,2026-02-17T08:20:59.483367,42
django__django-16595,0,Qwen/Qwen2.5-Coder-7B-Instruct,1bb07322687dbe38b82f1d46ed143e6b23747fb6a55152d0061ffcc1dd80d6d3,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.8952445983886719,0.5288212299346924,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,4,0,1,2026-02-17T08:21:02.766496,42
django__django-16816,0,Qwen/Qwen2.5-Coder-7B-Instruct,9bae38f321b0d060852ab6c8dde8ebca1312b80b98a648dff85d6754f521f081,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.3327383995056152,1.3327383995056152,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,False,"formatter_exception: Error code: 400 - {'error': {'message': ""'max_tokens' or 'max_completion_tokens' is too large: 2048. This model's maximum context length is 4096 tokens and your request has 2093 input tokens (2048 > 4096 - 2093). None"", 'type': 'BadRequestError', 'param': None, 'code': 400}}",0,0,0,2026-02-17T08:21:07.028267,42
django__django-16820,0,Qwen/Qwen2.5-Coder-7B-Instruct,8be2123607c3b8a6f73893a28db9f4220bc1ca0ab34a93815681284f4f4f9bc4,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,4.274147033691406,0.6192417144775391,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,4,0,1,2026-02-17T08:21:08.370767,42
django__django-16873,0,Qwen/Qwen2.5-Coder-7B-Instruct,8eb2069b435a81a1c3249ab03d086748fa64986efe4a6e59818a6c62d21ce775,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.4496519565582275,0.5611793994903564,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,1,1,2026-02-17T08:21:17.492698,42
django__django-16910,0,Qwen/Qwen2.5-Coder-7B-Instruct,92d761ea92da2348759ed97d55dff0d9d69287da1196216cd1ffd4a15f9a9d38,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.6966662406921387,0.5554842948913574,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,0,1,2026-02-17T08:21:20.893781,42
django__django-17051,0,Qwen/Qwen2.5-Coder-7B-Instruct,b8cac5625669b5dd871cf8a8f30892f9efbb628ce1c90c44e35c0cec78c3bc53,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,3.685103178024292,0.6497595310211182,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,2,2,2,2026-02-17T08:21:24.785440,42
django__django-17087,0,Qwen/Qwen2.5-Coder-7B-Instruct,f4e88fe63fe1ffd9c0b9966b9ce8f04edfb36620a2435af623af4dfb6ac3eac6,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.0283472537994385,0.5076372623443604,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,2,2,1,2026-02-17T08:21:32.764866,42
matplotlib__matplotlib-18869,0,Qwen/Qwen2.5-Coder-7B-Instruct,b25e9cc434448ee09e782f9f912ff25e04a2f9953930b069e8a25543953a1f0d,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,5.130605936050415,1.0143077373504639,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,9,1,2,2026-02-17T08:21:37.280899,42
matplotlib__matplotlib-22711,0,Qwen/Qwen2.5-Coder-7B-Instruct,7150026b935bd374ea6f6319d14e7cb2b96b8878cae6c06bf4a0c3c96a60b4c9,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,5.830897808074951,5.830897808074951,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
... (+60 more)",True,False,"formatter_exception: Error code: 400 - {'error': {'message': ""'max_tokens' or 'max_completion_tokens' is too large: 2048. This model's maximum context length is 4096 tokens and your request has 2349 input tokens (2048 > 4096 - 2349). None"", 'type': 'BadRequestError', 'param': None, 'code': 400}}",0,0,0,2026-02-17T08:21:48.559991,42
matplotlib__matplotlib-22835,0,Qwen/Qwen2.5-Coder-7B-Instruct,2736466fb72ff4946066873b3d9b29b3383a91f38636160746ff55be0e2a39c5,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.7399251461029053,0.624664306640625,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,8,0,1,2026-02-17T08:21:54.402415,42
matplotlib__matplotlib-23299,0,Qwen/Qwen2.5-Coder-7B-Instruct,f2d2379b6215e625b83ff86863c95a8a9aede77cf59fcb5df8d24c5c5b41ff4b,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.5161559581756592,0.5602085590362549,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,1,1,2026-02-17T08:21:58.467681,42
matplotlib__matplotlib-23314,0,Qwen/Qwen2.5-Coder-7B-Instruct,c7a75e50f3ebc0384094d2e9b346e86e538766585aedcf7bcc3bc2b71bf9f26d,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.3399255275726318,0.5657312870025635,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,0,1,2026-02-17T08:22:01.944845,42
matplotlib__matplotlib-23476,0,Qwen/Qwen2.5-Coder-7B-Instruct,19094f2f44c37b287d2b324e14217495b8f4f655c2814f8df81365f3499b81a0,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.5502934455871582,1.5502934455871582,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
... (+60 more)",True,False,"formatter_exception: Error code: 400 - {'error': {'message': ""'max_tokens' or 'max_completion_tokens' is too large: 2048. This model's maximum context length is 4096 tokens and your request has 2145 input tokens (2048 > 4096 - 2145). None"", 'type': 'BadRequestError', 'param': None, 'code': 400}}",0,0,0,2026-02-17T08:22:05.162479,42
matplotlib__matplotlib-23562,0,Qwen/Qwen2.5-Coder-7B-Instruct,86b4b2124277110c1b17d3941b17a53bbf63fcc702b508000912ce67ee84a3a1,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.227712631225586,0.4884943962097168,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,1,1,1,2026-02-17T08:22:06.722907,42
matplotlib__matplotlib-23563,0,Qwen/Qwen2.5-Coder-7B-Instruct,ce46fd4d19db84d3c7cc9a8bf964dc2255ac5a6f28df6ee8e43b72c673ef5417,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.01670360565185547,0.01670360565185547,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
... (+60 more)",False,False,,0,0,0,2026-02-17T08:22:11.636900,42
matplotlib__matplotlib-23913,0,Qwen/Qwen2.5-Coder-7B-Instruct,50c94b8c6f199bfff62eb3940ca6e03559ad8c8e9d80ef01976a9d9e79a814eb,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.4893369674682617,0.5552606582641602,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,2,0,1,2026-02-17T08:22:11.653839,42
matplotlib__matplotlib-23964,0,Qwen/Qwen2.5-Coder-7B-Instruct,d4de9b0228812b57ddf87d98253843adbf6c35717406983e0f5c10092b75743c,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.3788163661956787,1.3788163661956787,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
... (+60 more)",True,False,"formatter_exception: Error code: 400 - {'error': {'message': ""'max_tokens' or 'max_completion_tokens' is too large: 2048. This model's maximum context length is 4096 tokens and your request has 2096 input tokens (2048 > 4096 - 2096). None"", 'type': 'BadRequestError', 'param': None, 'code': 400}}",0,0,0,2026-02-17T08:22:17.159942,42
matplotlib__matplotlib-23987,0,Qwen/Qwen2.5-Coder-7B-Instruct,6a24d04b180d790ddbea9bbdfbb1070b70833dee63330e7ade94e15d42ee0146,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,5.340780973434448,0.4996933937072754,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
... (+60 more)",True,True,too_many_files(3),2,2,2,2026-02-17T08:22:18.549030,42
matplotlib__matplotlib-24149,0,Qwen/Qwen2.5-Coder-7B-Instruct,5912f960e0f526a2cd56d126f68737d05eef8d58fb7e6c6acac643af0efa6ba7,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.9342434406280518,0.4857161045074463,True,80,"Existing files (choose from these):
setup.py
tests.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
lib/matplotlib/afm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
tutorials/text/pgf.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
... (+60 more)",True,True,git_apply_check_exception:name 'subprocess' is not defined,4,0,1,2026-02-17T08:22:27.923654,42
