task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,format_used,format_ok,format_reason,apply_check_ok,apply_check_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
django__django-15738,0,Qwen/Qwen2.5-Coder-7B-Instruct,83d8d1f27a5cfe09c485169d9ccde7a109956e586ab0bbc05fe5e3f93e1cad3e,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.0360238552093506,3.0360238552093506,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_hunk_failed:error: patch failed: tests/str/models.py:10,False,git_apply_hunk_failed:error: patch failed: tests/str/models.py:10,0,0,0,2026-02-17T13:28:39.285446,42
django__django-15781,0,Qwen/Qwen2.5-Coder-7B-Instruct,49ab006428f1dd0392974e573638ace6085731684b0c3737cbdb10b159f7db13,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.220240592956543,2.220240592956543,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:28:45.283553,42
django__django-15789,0,Qwen/Qwen2.5-Coder-7B-Instruct,b498ab9bd272d80746744d521bbcf8e9be384a4cd130a23af92a8c98aa2b54b4,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,4.546051025390625,4.546051025390625,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 47,False,git_apply_corrupt_patch:error: corrupt patch at line 47,0,0,0,2026-02-17T13:28:49.651830,42
django__django-15790,0,Qwen/Qwen2.5-Coder-7B-Instruct,2bc2745757c783601712ddc67363a999e064fffd1ec54407b3283e44700da63f,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.833521842956543,1.833521842956543,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 10,False,git_apply_corrupt_patch:error: corrupt patch at line 10,0,0,0,2026-02-17T13:28:58.761970,42
django__django-15814,0,Qwen/Qwen2.5-Coder-7B-Instruct,4119a2b2044d6a1091bd48b79a4023f624ba77449c2902ce855811ae4ff3982d,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.7841620445251465,1.7841620445251465,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:29:02.353750,42
django__django-15819,0,Qwen/Qwen2.5-Coder-7B-Instruct,6ddb38aac76f8cb7080192911b6e81638c92fb921762e33123f6603be57b87af,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.8572399616241455,1.8572399616241455,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,False,git_apply_corrupt_patch:error: corrupt patch at line 14,0,0,0,2026-02-17T13:29:05.861656,42
django__django-15851,0,Qwen/Qwen2.5-Coder-7B-Instruct,03b61f96110cc94751e3050ff81524749b941fc79ce3a2c79ca0139f487a4128,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.2831132411956787,1.2831132411956787,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 10,False,git_apply_corrupt_patch:error: corrupt patch at line 10,0,0,0,2026-02-17T13:29:09.500612,42
django__django-15902,0,Qwen/Qwen2.5-Coder-7B-Instruct,355955b4ad6e2b76c9ca6763a1393511afe8d6315b9f93a35cfd35a163102212,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.381340742111206,1.381340742111206,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,False,git_apply_corrupt_patch:error: corrupt patch at line 14,0,0,0,2026-02-17T13:29:11.995403,42
django__django-15996,0,Qwen/Qwen2.5-Coder-7B-Instruct,09a3d132ee088e5634640d4b377243ab36525fb93cc3a074179b1527d356f86b,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.825892686843872,1.825892686843872,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 15,False,git_apply_corrupt_patch:error: corrupt patch at line 15,0,0,0,2026-02-17T13:29:14.683013,42
django__django-16041,0,Qwen/Qwen2.5-Coder-7B-Instruct,7a3f3272ed9cca954b23a6df937090b93b36d989572d87f4755797345a266a80,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.6353967189788818,1.6353967189788818,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:29:18.262819,42
django__django-16046,0,Qwen/Qwen2.5-Coder-7B-Instruct,64e3bd382364628b9af00cbd50118c03f2109108ecb591be06fb65f86d73ff79,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.6364974975585938,1.6364974975585938,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:29:21.452173,42
django__django-16139,0,Qwen/Qwen2.5-Coder-7B-Instruct,80100a6d8443a3ddd8a9bc54668eb1476ff64a6f8b6c909c031d35a4a3e33824,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.6609277725219727,1.6609277725219727,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:29:24.646652,42
django__django-16229,0,Qwen/Qwen2.5-Coder-7B-Instruct,1a0c71d2ef6ab5a7bfe9eacf74023548f9e8ff75872874f3315787617c526e2b,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.953601598739624,2.953601598739624,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,False,formatter_invalid:too_many_files(3),False,,0,0,0,2026-02-17T13:29:27.875083,42
django__django-16255,0,Qwen/Qwen2.5-Coder-7B-Instruct,395ad724778ac6cce6bbf8f472eea097085df59cbb321fe3577d07bf632c6248,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.7689054012298584,1.7689054012298584,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:29:34.551732,42
django__django-16379,0,Qwen/Qwen2.5-Coder-7B-Instruct,fd72e92edc7b367ffb74c1f738f253be3c5c76848e2fe975b898ef403a2398f7,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.786309003829956,1.786309003829956,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_hunk_failed:error: patch failed: django/core/cache/backends/filebased.py:91,False,git_apply_hunk_failed:error: patch failed: django/core/cache/backends/filebased.py:91,0,0,0,2026-02-17T13:29:38.048743,42
django__django-16400,0,Qwen/Qwen2.5-Coder-7B-Instruct,74169354bb9c1ca5d9e27defe9696624e500186d3553bb0b4750b9c55d919548,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,4.390028715133667,4.390028715133667,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 21,False,git_apply_corrupt_patch:error: corrupt patch at line 21,0,0,0,2026-02-17T13:29:41.576805,42
django__django-16408,0,Qwen/Qwen2.5-Coder-7B-Instruct,b69a68d3b13dbc652ecc05912783ae70ce9f270046d0cb2d0e9293a5f1fcf1c8,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.9382355213165283,1.9382355213165283,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:29:48.470475,42
django__django-16527,0,Qwen/Qwen2.5-Coder-7B-Instruct,f5e1e7fd68740463b1477e7c589e565273fea6ea0d1e953ae1f773208f418487,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.4125826358795166,1.4125826358795166,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:29:52.264008,42
django__django-16595,0,Qwen/Qwen2.5-Coder-7B-Instruct,1bb07322687dbe38b82f1d46ed143e6b23747fb6a55152d0061ffcc1dd80d6d3,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.8972649574279785,1.8972649574279785,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 15,False,git_apply_corrupt_patch:error: corrupt patch at line 15,0,0,0,2026-02-17T13:29:55.015393,42
django__django-16816,0,Qwen/Qwen2.5-Coder-7B-Instruct,9bae38f321b0d060852ab6c8dde8ebca1312b80b98a648dff85d6754f521f081,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.3388524055480957,1.3388524055480957,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:29:58.732393,42
django__django-16820,0,Qwen/Qwen2.5-Coder-7B-Instruct,8be2123607c3b8a6f73893a28db9f4220bc1ca0ab34a93815681284f4f4f9bc4,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,4.262456655502319,4.262456655502319,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 36,False,git_apply_corrupt_patch:error: corrupt patch at line 36,0,0,0,2026-02-17T13:30:01.332146,42
django__django-16873,0,Qwen/Qwen2.5-Coder-7B-Instruct,8eb2069b435a81a1c3249ab03d086748fa64986efe4a6e59818a6c62d21ce775,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.4523210525512695,1.4523210525512695,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:30:09.849140,42
django__django-16910,0,Qwen/Qwen2.5-Coder-7B-Instruct,92d761ea92da2348759ed97d55dff0d9d69287da1196216cd1ffd4a15f9a9d38,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.6999893188476562,1.6999893188476562,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:30:12.670040,42
django__django-17051,0,Qwen/Qwen2.5-Coder-7B-Instruct,b8cac5625669b5dd871cf8a8f30892f9efbb628ce1c90c44e35c0cec78c3bc53,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.6866304874420166,3.6866304874420166,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 26,False,git_apply_corrupt_patch:error: corrupt patch at line 26,0,0,0,2026-02-17T13:30:15.989977,42
django__django-17087,0,Qwen/Qwen2.5-Coder-7B-Instruct,f4e88fe63fe1ffd9c0b9966b9ce8f04edfb36620a2435af623af4dfb6ac3eac6,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.0300955772399902,2.0300955772399902,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 20,False,git_apply_corrupt_patch:error: corrupt patch at line 20,0,0,0,2026-02-17T13:30:23.291788,42
matplotlib__matplotlib-18869,0,Qwen/Qwen2.5-Coder-7B-Instruct,b25e9cc434448ee09e782f9f912ff25e04a2f9953930b069e8a25543953a1f0d,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,5.13561749458313,5.13561749458313,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,False,git_apply_corrupt_patch:error: corrupt patch at line 14,0,0,0,2026-02-17T13:30:27.242957,42
matplotlib__matplotlib-22711,0,Qwen/Qwen2.5-Coder-7B-Instruct,7150026b935bd374ea6f6319d14e7cb2b96b8878cae6c06bf4a0c3c96a60b4c9,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,5.839184045791626,5.839184045791626,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_hunk_failed:error: patch failed: lib/matplotlib/widgets.py:912,False,git_apply_hunk_failed:error: patch failed: lib/matplotlib/widgets.py:912,0,0,0,2026-02-17T13:30:37.478245,42
matplotlib__matplotlib-22835,0,Qwen/Qwen2.5-Coder-7B-Instruct,2736466fb72ff4946066873b3d9b29b3383a91f38636160746ff55be0e2a39c5,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.088883638381958,3.088883638381958,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 29,False,git_apply_corrupt_patch:error: corrupt patch at line 29,0,0,0,2026-02-17T13:30:49.129703,42
matplotlib__matplotlib-23299,0,Qwen/Qwen2.5-Coder-7B-Instruct,f2d2379b6215e625b83ff86863c95a8a9aede77cf59fcb5df8d24c5c5b41ff4b,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.007075071334839,2.007075071334839,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 20,False,git_apply_corrupt_patch:error: corrupt patch at line 20,0,0,0,2026-02-17T13:30:55.262211,42
matplotlib__matplotlib-23314,0,Qwen/Qwen2.5-Coder-7B-Instruct,c7a75e50f3ebc0384094d2e9b346e86e538766585aedcf7bcc3bc2b71bf9f26d,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.3916339874267578,1.3916339874267578,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:30:59.226233,42
matplotlib__matplotlib-23476,0,Qwen/Qwen2.5-Coder-7B-Instruct,19094f2f44c37b287d2b324e14217495b8f4f655c2814f8df81365f3499b81a0,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.5515868663787842,1.5515868663787842,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:31:01.956530,42
